#{"t_start": 1787497456.50607, "env_id": "Ant-v5"}
r,l,t
0.321638,36,252.672326
-18.347839,40,252.749402
-15.017572,22,252.792974
-10.176296,25,252.841966
6.629724,21,252.882258
-3.302866,18,252.916881
4.084905,16,252.947607
5.90699,20,252.986817
-540.611221,1000,256.826834
-28.905371,30,256.903114
-12.608825,12,257.378771
14.729787,35,257.446523
6.286948,12,257.471028
-4.845941,33,257.534522
10.344209,15,257.563301
7.746746,18,257.597639
11.518076,30,257.656605
-15.318531,22,257.703587
-22.665214,11,257.726019
4.002042,20,257.765094
-15.560291,15,257.793928
-4.637311,19,257.829924
22.156781,79,257.982195
0.789232,8,257.997705
-9.970273,62,258.1209
-7.624894,10,258.140381
-15.316977,25,258.189892
-30.527736,62,258.318824
11.285358,16,258.35277
-488.053643,1000,261.031511
1.831767,21,261.083086
2.118415,13,261.114127
-221.479579,449,263.159435
-10.79909,39,263.234897
-80.175116,72,263.948424
-29.218071,31,264.021738
-2.350036,28,264.089109
-23.914149,23,264.145462
18.54059,22,264.188734
10.43181,27,264.240107
23.187059,54,264.346789
4.411628,12,264.370067
-1.845498,16,264.401004
-25.496955,39,264.475168
-20.767352,30,264.532715
28.493317,59,264.646842
-11.075639,21,264.686913
-4.105333,10,264.705918
-3.75098,12,264.729081
-6.820245,20,264.767669
-420.930609,1000,267.376734
15.253393,85,267.559441
-36.838405,49,267.664031
-21.568962,40,267.749798
4.552754,13,267.778082
-21.24275,40,267.863045
-3.360854,38,267.944388
-34.220203,53,268.057046
-133.739013,119,268.310717
2.002922,11,268.334764
3.136033,16,268.368863
37.781234,39,268.452363
-2.305366,13,268.479944
-14.472479,24,268.533394
-433.044622,1000,272.209077
10.772402,22,272.255699
-0.750571,35,272.326638
18.202057,27,272.828571
-1.113923,10,272.850391
-6.351323,32,272.912401
-350.435866,1000,275.511893
-2.963322,20,275.554541
0.852387,47,275.653529
37.829417,39,275.737963
-14.993836,28,275.796786
29.434537,24,275.847743
14.540712,62,275.979988
-5.667453,16,276.013579
-8.621435,10,276.035453
4.159012,14,276.065079
-24.796597,31,276.13083
4.49198,52,276.241464
12.525376,13,276.269206
8.939604,16,276.303194
-5.24693,13,276.330312
27.380367,26,276.385876
-5.591827,14,276.412754
6.748323,68,276.544445
-401.858511,1000,279.459745
20.241605,48,279.555821
13.891207,38,279.634435
-3.573335,19,279.673274
7.140787,41,279.752326
4.353116,30,279.813361
-3.668065,55,279.917994
-3.668053,10,279.938819
1.133012,16,279.971049
27.037793,74,280.113708
-25.870256,21,280.16111
-5.921247,21,280.219992
7.42584,19,280.271265
6.414626,68,280.444959
-15.205335,20,280.492736
26.550045,28,280.560186
-15.520362,23,280.615983
-13.875745,11,281.13996
-15.229997,22,281.181895
-1.891976,17,281.214294
0.199617,13,281.239676
-48.764046,57,281.35248
-18.485742,14,281.379391
-46.117392,102,281.578408
4.86492,24,281.625372
-15.660177,13,281.650587
-4.236594,34,281.717748
3.383225,27,281.775566
-5.443441,14,281.803911
-3.641143,15,281.833133
-12.664201,12,281.855926
-0.024896,7,281.869218
-4.934442,17,281.902667
10.952195,16,281.933806
-2.40229,16,281.964962
-0.286114,13,281.990633
1.418925,16,282.026202
3.225905,10,282.048989
-5.068132,14,282.08033
3.626324,12,282.106337
4.132262,11,282.128708
-5.596332,19,282.169876
-23.833174,26,282.22273
-357.424859,1000,286.275925
-64.631343,133,286.536412
11.242979,16,286.566685
14.083062,31,286.625972
6.923953,26,286.675936
-2.981768,23,286.720091
7.907902,13,286.745273
-4.779082,24,286.791887
14.185594,34,286.860937
-0.736787,26,286.910338
9.952331,36,286.978868
-6.574624,11,286.999697
-12.462509,79,287.151731
-28.182959,53,287.851212
-10.459932,14,287.886562
-413.335374,1000,289.936563
44.136088,37,290.592497
-365.786521,1000,293.589042
-18.661862,77,293.737937
-0.532744,12,293.761217
-11.93459,67,293.891168
-1.0375,24,293.937574
-2.684922,17,293.971042
66.719035,132,294.227196
1.719301,16,294.258282
-38.40525,40,294.335165
-17.005096,27,294.388077
13.35229,86,294.592764
-0.475924,18,294.638566
1.824078,20,294.689498
19.520274,33,294.772326
11.615378,21,294.824739
-4.838315,43,294.927877
9.576364,30,294.986316
31.19578,66,295.120273
-5.090574,12,295.146876
-7.291256,54,295.251766
-0.365809,14,295.278228
-4.442963,11,295.299253
11.778829,32,295.360622
9.169404,25,295.407782
-1.114775,31,295.465852
-5.176545,18,295.500025
-12.070527,34,295.565546
-354.523094,1000,298.21036
24.977225,23,298.254967
-15.317323,26,298.304418
2.198723,9,298.322164
-1.763278,11,298.344581
19.279027,33,298.873598
60.768808,58,298.984674
-8.059924,11,299.005769
5.792884,30,299.06418
8.857393,24,299.644644
15.180798,73,299.80124
10.555519,15,299.833496
-11.312244,20,299.876587
6.199113,22,299.923194
23.97324,27,299.981286
-17.08922,70,300.130548
-1.972583,16,300.165175
13.775507,83,300.331464
-3.233992,59,300.44854
2.496959,12,300.471843
1.010515,28,300.524783
42.428133,28,300.588488
-7.701623,20,300.639488
-5.217629,10,300.664958
13.277324,23,300.723206
-0.999277,27,300.790858
-18.226519,100,301.038008
13.281212,44,301.121034
8.87348,41,301.200018
-7.606691,13,301.224446
24.926859,50,301.320252
15.962632,27,301.372312
23.969841,27,301.424639
-15.485548,35,301.491671
0.080078,24,302.086989
-13.876998,92,302.269238
-14.163682,17,302.302503
16.347274,26,302.360213
11.491636,24,302.411864
9.85385,23,302.456818
4.972472,14,302.484456
-1.271709,31,302.544288
-2.106447,31,302.610823
20.354292,41,302.692544
-6.755031,17,302.725275
5.099322,27,302.77713
-21.851608,39,302.852299
-13.917291,38,302.925482
-9.298008,13,302.950292
2.055738,19,302.986735
20.521387,20,303.025108
0.760813,10,303.044669
-28.511641,55,303.150276
9.741094,27,303.215305
-158.679324,249,303.796565
2.608049,32,303.860556
0.269013,19,303.899632
-47.325295,57,304.016253
16.55957,38,304.094138
-3.883879,10,304.114606
-1.06525,16,304.146834
