#{"t_start": 1787570596.9999495, "env_id": "Humanoid-v5"}
r,l,t
439.683021,101,143.128496
412.909499,90,143.351228
357.136291,71,143.520482
346.495319,69,143.690624
444.380201,86,143.913958
395.85604,77,144.10845
355.469382,81,144.907936
358.061618,70,145.111122
531.459793,106,145.375684
356.368056,73,145.559869
315.590948,70,145.729525
468.76667,96,145.971272
265.635843,53,146.845094
332.738428,74,147.028493
377.274561,73,147.215546
287.923143,60,147.369679
317.877531,63,147.520479
327.484677,74,147.716087
384.282736,78,147.958379
277.270407,65,148.739101
678.953242,134,149.079103
372.471897,90,149.305279
413.528767,87,149.516153
380.081986,88,149.736683
412.58509,80,149.92916
352.032436,68,150.094425
633.463408,121,150.395146
258.504787,59,150.53915
731.636915,146,150.903934
753.893853,149,151.806989
427.366749,82,152.032731
372.033913,74,152.247258
357.241148,70,152.445703
557.261691,123,152.749186
307.793162,61,152.903617
502.771014,110,153.174185
436.031714,86,153.387851
343.321836,77,153.578537
478.349804,96,153.818691
389.318618,84,154.03264
387.348062,79,154.228606
418.997265,84,155.903502
578.372817,116,156.191149
270.527971,66,156.346212
350.408507,72,156.534564
518.009742,100,156.782529
405.690376,79,156.980963
349.291075,67,157.14761
284.468416,56,157.284623
383.891812,75,157.473715
601.984277,116,157.765396
650.521306,133,158.098178
424.963553,88,158.322767
307.102856,63,159.0079
370.829813,84,159.222647
468.576882,103,159.521236
292.886279,61,159.692146
606.43489,139,160.029263
419.576754,97,160.2631
279.384931,58,160.401502
353.364654,79,160.597959
509.434866,101,160.849415
304.984178,72,161.023534
460.701601,93,161.259433
314.854896,62,161.411133
452.626805,100,162.192167
418.816661,82,162.405852
300.499704,68,162.605888
501.501144,97,162.88834
326.314181,63,163.04263
362.157003,85,164.046201
573.903097,132,164.373072
362.88723,77,164.571156
526.558651,108,164.844669
391.92652,76,165.033007
303.565234,61,165.186113
479.516898,99,165.435889
372.086918,75,166.175965
406.932344,80,166.36826
444.184527,85,166.60444
460.104935,106,166.911952
437.348341,87,167.131407
342.147733,82,167.328176
534.120137,103,167.570436
341.449505,79,167.764002
309.968686,71,167.938608
295.6907,63,168.093577
625.1858,123,168.399897
388.888904,84,168.610703
497.355359,101,169.37017
404.758297,79,169.557707
232.083321,49,169.691101
461.368747,93,169.946161
585.82293,130,170.304636
317.643626,63,170.459056
403.602529,87,170.672425
330.416939,64,170.82691
325.694121,70,170.997958
384.507592,77,171.188695
483.29017,107,172.22336
423.15686,85,172.438766
338.403267,81,173.210968
374.307921,76,173.422436
387.585934,76,173.632355
315.428401,64,173.782588
399.923494,81,173.980045
364.051739,75,174.166067
386.567997,75,174.344374
401.779913,84,174.554746
418.060891,93,174.783234
437.141249,85,174.995913
316.786375,62,175.148713
307.864242,61,175.298292
303.773932,66,175.462488
397.977515,85,175.680383
261.878055,52,176.323813
493.017254,98,176.562807
421.693163,89,176.776124
417.245274,83,176.971923
357.161373,82,177.170772
481.407212,96,177.429364
313.285416,64,177.606326
495.230811,99,177.882381
676.03447,137,178.227082
345.75984,70,178.394505
297.685882,70,178.56315
421.564301,82,178.762845
317.092495,63,179.416725
490.113228,98,179.650966
513.725999,101,179.903534
396.059811,80,180.963445
