#{"t_start": 1787418215.1727417, "env_id": "Walker2d-v5"}
r,l,t
1412.004975,396,374.297896
907.065673,257,375.256129
803.833847,239,375.607931
1122.575841,317,376.15416
873.03138,243,376.58033
421.205859,143,377.329434
773.966964,224,379.741247
907.619033,250,380.13326
804.384358,218,380.447681
997.159494,285,381.339189
784.893128,231,381.762259
936.516175,264,382.156857
1369.853533,393,382.752514
1156.532495,323,383.756438
978.020976,270,384.141459
707.050376,196,386.757873
897.678935,249,387.23706
906.053283,283,388.570665
1312.978333,356,389.241973
976.588025,264,389.695819
1352.925652,354,391.092583
1053.012352,289,391.546808
930.018423,258,391.948992
1044.60086,276,392.371708
963.76042,286,396.190615
897.426217,256,396.696136
1244.536985,337,397.38979
1009.021983,280,398.868934
1027.933493,304,399.467892
944.959841,259,399.894842
1022.768908,302,400.364532
751.460689,210,401.201648
1275.986489,369,401.772144
1591.79263,489,405.039281
1565.14488,429,406.681697
1125.132506,299,407.269058
772.354748,214,407.701781
871.371859,287,409.129109
1300.104498,348,409.817069
910.875114,260,410.346357
823.281236,237,413.37648
1083.085977,282,414.659732
1030.735061,280,415.244468
1460.243526,411,416.065672
865.59962,268,417.362713
1098.759686,291,418.003534
959.727349,264,418.544068
876.418906,244,419.057704
797.305582,236,420.079714
1759.543533,474,422.808969
819.573003,232,423.147097
1042.874393,296,424.064682
1583.35275,422,424.765935
1107.826259,292,425.227101
1049.393271,278,426.235128
1256.120627,344,426.762309
1771.847543,459,429.425559
494.171913,164,430.261872
1297.580846,326,430.814036
1331.257331,353,431.427639
985.490618,281,432.373638
1147.350075,325,432.90769
740.198428,208,433.225816
1250.959009,322,433.707841
1454.792711,382,434.722515
1439.877736,439,437.40123
942.422081,253,437.799742
981.67407,270,438.765266
970.476475,276,439.218699
1072.03533,280,439.645619
812.608829,221,440.016174
632.616627,183,440.859743
1557.967813,447,441.507251
1209.884018,363,444.119726
977.72693,270,445.095223
704.842289,201,445.40267
1516.969722,382,445.983447
644.049547,231,446.379171
1189.210944,324,447.422094
1572.127998,447,448.065263
1831.923972,485,451.298917
1921.491494,536,452.132858
2140.447138,601,453.638567
1023.50969,319,454.107929
1166.431046,317,454.642396
1284.860959,360,455.784126
1079.357016,297,456.273917
1311.046814,360,459.191088
955.226538,298,460.765705
1837.975495,487,461.602786
1318.64305,361,462.768815
749.349364,219,463.172491
1286.388047,378,463.807719
1415.366656,422,467.037709
1330.532672,346,467.663413
1635.326278,419,468.377071
632.911456,185,468.673371
1445.381984,375,469.786136
883.116853,234,470.151585
849.619655,236,470.537563
1805.949004,530,471.984205
1424.566852,374,474.474386
948.049289,261,474.878842
1163.935514,313,475.849372
1323.021209,333,476.344764
1411.617125,375,476.90793
1657.153239,470,478.201639
1787.651022,461,478.929826
1250.927576,324,482.03362
1241.216857,314,482.561567
1219.334886,345,483.126598
1403.729135,357,484.358653
2279.183565,645,485.398401
1203.63387,363,486.470414
1255.191971,321,488.811994
1263.478249,311,489.352885
1565.901327,386,490.622754
744.692273,198,490.938721
2104.296627,547,491.823794
872.207074,245,492.781536
1823.820297,480,493.55677
1554.163167,394,496.298729
969.587067,269,497.411286
1284.4391,315,497.959578
1259.77595,319,498.45287
1565.472869,386,499.724775
972.59624,267,500.15965
957.00271,253,500.569511
1493.53057,373,502.045185
976.942964,267,504.627065
1625.309882,414,505.323215
1253.812525,345,506.47654
1376.364044,345,507.003861
1189.109651,297,507.463917
1695.528137,425,508.669134
943.48896,248,509.047756
1884.004107,493,511.914025
587.710313,177,512.729438
1662.011534,429,513.391856
1363.223207,352,513.941477
1923.748102,528,515.299071
320.183676,122,515.483607
1695.592926,426,516.137739
1054.220008,268,517.044764
1348.629292,349,519.705228
1654.962849,442,520.387851
2082.082792,519,521.788233
1899.275064,517,522.98822
2668.509395,665,525.477709
1700.573799,438,528.377699
1321.683465,336,529.404734
2337.479133,622,530.346858
1264.011004,317,531.410726
997.972592,283,531.847304
2492.055396,606,535.705893
2621.504149,671,536.743432
3329.875617,871,538.591039
1569.770665,389,539.338649
692.805731,203,540.198244
1665.936614,397,543.615446
1428.932236,397,544.2473
2016.162417,530,545.573935
732.520879,200,545.877386
1667.012773,446,547.149765
3105.246696,735,548.424935
1530.319568,380,552.337993
1425.79653,378,552.917717
1592.079731,402,553.536611
1311.798456,314,554.610723
1152.67497,294,555.082738
1472.436615,414,555.736797
1037.811291,266,556.799021
670.630803,195,559.832409
1666.017981,406,560.497467
960.813439,250,561.492069
1363.503515,358,562.137645
2193.500656,553,563.046746
2167.288374,533,564.523203
1448.864184,341,565.13576
1633.229024,381,569.466077
1212.639746,306,569.977838
1085.813163,288,570.522441
1112.928325,309,571.082397
1583.289022,383,572.341721
1975.267955,448,573.095908
1281.048762,318,574.081352
2098.00916,489,577.653642
1819.060461,443,578.864418
1893.02767,443,579.55376
2777.387969,649,581.06992
1810.632856,423,581.734674
1731.35903,401,585.008738
4388.867076,987,587.032403
1520.915229,365,588.113255
2865.56405,709,589.212193
1959.337169,477,593.585257
2550.396063,598,594.564432
2664.640474,650,596.217126
1706.016927,446,597.482668
2123.431289,518,600.858728
1708.112802,420,601.46459
2514.862679,647,602.983342
1352.538314,340,603.47166
1833.868626,449,604.615311
989.664872,262,604.991458
1760.866185,420,608.492394
1906.658235,482,609.221703
2846.208138,619,610.659279
525.257762,168,610.907207
977.271768,249,611.264626
1162.625092,291,611.679755
1663.766295,402,612.715981
1412.892987,335,616.075235
1188.975554,298,616.536996
1209.313465,305,617.440947
2660.581069,573,618.246196
1008.524696,247,618.599107
1746.088115,438,619.732985
1531.7317,377,620.276876
2050.854036,480,623.775435
1430.555763,337,624.249149
1496.104849,357,624.748691
